varSource,DAM_NAME,varMaterial,sintYearCommissioned,decCrestElevation,decCrestLength,decHeight,decCapacity,LATITUDE_DD,LONGITUDE_DD,,,OWNERSHIP,Maj_Upgrad,Structure,Start Construction,Turbine Generations ,Spillways,Intake Gates,Powerhouse length (m),
ODI ,Ethel Lake Dam,,,,,,,46.4122743,-81.3806981,,,Private,,,,,,,,
ODI ,,,,,,,,46.5378552,-80.982099,,,Private,,,,,,,,
ODI ,White Otter River Dam,,,,,,,49.4719583,-85.5708562,,,Private,,,,,,,,
ODI ,Dryden Nursery (South Dam),,,,,,,49.7924088,-92.6049941,,,Provincial,,,,,,,,
ODI ,Mainville Lake Dam,,,,,,,48.831783,-93.2188899,,,Provincial,,,,,,,,
ODI ,Black Sturgeon Dam - Split Rapids,,,,,,,49.2829084,-88.7763053,,,Provincial,,,,,,,,
ODI ,Northwind Lake Dam,,,,,,,52.8173321,-93.4443834,,,Provincial,,,,,,,,
ODI ,Marmion Lake West Dam,,,,,,,48.910115,-91.5411017,,,Private,,,,,,,,
ODI ,Moose Lake Dam,,,,,,,48.831304,-91.590069,,,Private,,,,,,,,
ODI ,,,,,,,,50.9046971,-94.3592662,,,Private,,,,,,,,
ODI ,,,,,,,,42.8276304,-80.3635013,,,Private,,,,,,,,
ODI ,Dam on Bailey Creek Headwater,,,,,,,43.97871,-79.97629,,,Private,,,,,,,,
ODI ,Pine River Tributary:7738,,,,,,,44.18897,-80.17334,,,Private,,,,,,,,
ODI ,Baxter Creek Tributary:8343,,,,,,,44.260695,-79.748226,,,Private,,,,,,,,
ODI ,Coldwater River Tributary:8459,,,,,,,44.58762,-79.62971,,,Private,,,,,,,,
ODI ,,,,,,,,44.267125,-79.360378,,,Private,,,,,,,,
ODI ,Leslie Street SWM Pond Dam,,,,,,,44.053654,-79.428236,,,Municipal,,,,,,,,
ODI ,,,,,,,,44.3217598,-78.0659681,,,Private,,,,,,,,
ODI ,Cavan Creek:12345,,,,,,,44.1422,-78.5603,,,Private,,,,,,,,
ODI ,,,,,,,,43.9963447,-77.5179661,,,Private,,,,,,,,
ODI ,Leeders Creek:38667,,,,,,,44.5596236,-75.9073006,,,Private,,,,,,,,
ODI ,,,,,,,,44.4698961,-76.2912786,,,Private,,,,,,,,
ODI ,GSCA045A (SPRING CREEK DAM),,,,,,,44.6471535,-81.192215,,,Private,,,,,,,,
ODI ,GSCA075B,,,,,,,44.3856209,-80.5730231,,,Private,,,,,,,,
ODI ,Charles Street Dam,,,,,,,43.7683977,-80.0623427,,,Private,,,,,,,,
ODI ,,,,,,,,43.104,-79.19,,,Private,,,,,,,,
ODI ,Burns Conservation Area,,,,,,,43.48765,-80.02985,,,Private,,,,,,,,
ODI ,,,,,,,,43.262783,-81.07414,,,Private,,,,,,,,
ODI ,,,,,,,,42.97569,-81.24635,,,Private,,,,,,,,
ODI ,,,,,,,,42.762627,-80.6258585,,,Private,,,,,,,,
ODI ,,,,,,,,42.765621,-80.303442,,,Private,,,,,,,,
ODI ,Big Point Pumping Station #1,,,,,,,42.4376631,-82.4103898,,,Private,,,,,,,,
ODI ,ID LE4,,,,,,,42.6846507,-80.8934741,,,Private,,,,,,,,
ODI ,Camel Lake Dam,,,,,,,45.1627829,-79.4317525,,,Provincial,,,,,,,,
ODI ,Kahshe Lake (Main) Dam,,,,,,,44.8405304,-79.3043839,,,Provincial,,,,,,,,
ODI ,Crooked Lake Dam,,,,,,,45.9417831,-79.2224786,,,Provincial,,,,,,,,
ODI ,Cordova Lake Plug Dam (E),,,,,,,44.564008,-77.8206407,,,Provincial,,,,,,,,
ODI ,North Milne Lake Dam,,,,,,,46.9498125,-79.773053,,,Provincial,,,,,,,,
ODI ,Big Lake Dam,,,,,,,45.7294085,-82.102439,,,Provincial,,,,,,,,
ODI ,Freeland Lake Dam,,,,,,,46.0361926,-81.3763376,,,Provincial,,,,,,,,
ODI ,Esnagi Lake Dam,,,,,,,48.4796771,-84.5346566,,,Provincial,,,,,,,,
ODI ,Eugenia Lake Dam 6,,,,,,,44.318288,-80.500544,,,Ontario Power Generation,,,,,,,,
ODI ,DAM-04-8158,,,,,,,48.0602957,-79.8744826,,,Private,,,,,,,,
ODI ,Geisler Chute Generating Station Dam,,,,,,,45.9864314,-79.4213419,,,Private,,,,,,,,
ODI ,Korah Road Pond,,,,,,,46.5462686,-84.3719719,,,Private,,,,,,,,
ODI ,DFO Sea Lamprey Control Dam 1,,,,,,,46.506362,-84.453007,,,Private,,,,,,,,
ODI ,Young's Point Dam,,,,,,,44.4878,-78.2317,,,Federal,,,,,,,,
ODI ,Eugenia Lake Dam 5,,,,,,,44.315742,-80.503851,,,Ontario Power Generation,,,,,,,,
ODI ,,,,,,,,44.2207294,-77.9380358,,,Private,,,,,,,,
ODI ,SVCA150,,,,,,,44.1614337,-80.5468657,,,Private,,,,,,,,
ODI ,SVCA013C,,,,,,,44.378929,-80.871359,,,Private,,,,,,,,
ODI ,Ganaraska River:7014,,,,,,,44.0409541,-78.4653461,,,Private,,,,,,,,
ODI ,Guelph Dam,,,,,,,43.5950163,-80.2672349,,,Conservation Authority,,,,,,,,
ODI ,Grand Valley Dam,,,,,,,43.8974393,-80.3130004,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,43.6320612,-80.143038,,,Private,,,,,,,,
ODI ,,,,,,,,43.6672404,-80.2573491,,,Private,,,,,,,,
ODI ,,,,,,,,43.994423,-78.8946583,,,Private,,,,,,,,
ODI ,,,,,,,,43.9513313,-79.839973,,,Private,,,,,,,,
ODI ,Little Rouge Creek:41015,,,,,,,43.9386988,-79.2930894,,,Private,,,,,,,,
ODI ,Humber River 1st Dam,,,,,,,43.65213,-79.495591,,,Private,,,,,,,,
ODI ,Big Trout Lake (Secondary) Dam,,,,,,,45.7862817,-78.6523383,,,Provincial,,,,,,,,
ODI ,Grand Lake Dam,,,,,,,45.8545855,-77.7551409,,,Provincial,,,,,,,,
ODI ,West Main Tract Dam,,,,,,,44.0583623,-79.3204564,,,Provincial,,,,,,,,
ODI ,Mississippi River GS weir,,,,,,,45.226024,-76.197334,,,Private,,,,,,,,
ODI ,Machesney Lake Dam,,,,,,,44.9845917,-77.2917882,,,Provincial,,,,,,,,
ODI ,Golden Lake Dam,,,,,,,45.5744247,-77.2330213,,,Private,,,,,,,,
ODI ,,,,,,,,45.7526151,-76.7690265,,,Private,,,,,,,,
ODI ,MINDEN (WORKMAN FALLS) DAM,,,,,,,44.9411316,-78.7081604,,,Private,,,,,,,,
ODI ,Eugenia Lake Dam 4,,,,,,,44.33289,-80.521825,,,Ontario Power Generation,,,,,,,,
ODI ,OMNR\BURKS FALLS GS,,,,,,,45.6201148,-79.411312,,,Private,,,,,,,,
ODI ,Middle Durham Dam,,,,,,,44.1785539,-80.8172874,,,Provincial,,,,,,,,
ODI ,,,,,,,,44.9069349,-77.0424124,,,Private,,,,,,,,
ODI ,Dollars Lake Dam (South),,,,,,,45.9732956,-80.1593292,,,Provincial,,,,,,,,
ODI ,Go Home Lake Plug Dam,,,,,,,45.0153481,-79.885898,,,Provincial,,,,,,,,
ODI ,Noganosh Main Dam,,,,,,,45.8215806,-80.3144881,,,Provincial,,,,,,,,
ODI ,Loon Lake Dam,,,,,,,45.6638962,-79.2071622,,,Provincial,,,,,,,,
ODI ,Round Lake Dam,,,,,,,44.5105041,-77.8546828,,,Provincial,,,,,,,,
ODI ,,,,,,,,47.633062,-82.9776453,,,Private,,,,,,,,
ODI ,Elliott Falls Dam,,,,,,,44.7427268,-78.8250579,,,Private,,,,,,,,
ODI ,McCarrel Lake Dam,,,,,,,46.4511737,-83.955446,,,Provincial,,,,,,,,
ODI ,,,,,,,,45.0423738,-77.4795718,,,Provincial,,,,,,,,
ODI ,Klages Dam,,,,,,,44.299603,-81.094117,,,Private,,,,,,,,
ODI ,,,,,,,,45.0409685,-76.7790323,,,Private,,,,,,,,
ODI ,,,,,,,,48.4333618,-80.364012,,,Private,,,,,,,,
ODI ,Mackie Creek Dam,,,,,,,45.1340215,-77.0023454,,,Ontario Power Generation,,,,,,,,
ODI ,Stewart GS Dam,,,,,,,45.3532332,-76.4515702,,,Private,,,,,,,,
ODI ,Middle Ouse West:30464,,,,,,,44.4471,-78.0969,,,Private,,,,,,,,
ODI ,tributary of Rice Lake:30549,,,,,,,44.1967,-78.2023,,,Private,,,,,,,,
ODI ,Kashabowie Lake Dam,,,,,,,48.656587,-90.417712,,,Private,,,,,,,,
ODI ,,,,,,,,44.0327026,-77.6881888,,,Private,,,,,,,,
ODI ,SVCA009,,,,,,,44.3055923,-81.0757258,,,Private,,,,,,,,
ODI ,SVCA141,,,,,,,44.1885645,-80.7380122,,,Private,,,,,,,,
ODI ,Bracebridge Falls GS Dam,,,,,,,45.039072,-79.308041,,,Private,,,,,,,,
ODI ,Dog Lake Dam,,,,,,,48.7066479,-89.6290883,,,Ontario Power Generation,,,,,,,,
ODI ,,,,,,,,43.7025,-80.13131,,,Private,,,,,,,,
ODI ,,,,,,,,43.54727,-80.24339,,,Private,,,,,,,,
ODI ,Cox Creek Road,,,,,,,43.5674223,-80.447499,,,Private,,,,,,,,
ODI ,,,,,,,,43.4409133,-80.3098862,,,Private,,,,,,,,
ODI ,Stouffville Creek:6929,,,,,,,43.998219,-79.255495,,,Private,,,,,,,,
ODI ,East Duffins Creek:6894,,,,,,,44.011861,-79.070818,,,Private,,,,,,,,
ODI ,,,,,,,,43.8545299,-81.2502308,,,Conservation Authority,,,,,,,,
ODI ,Colborne - Lot 14 / Con  LRE,,,,,,,43.8262266,-81.699278,,,Private,,,,,,,,
ODI ,Minnow Lake Dam,,,,,,,45.5008443,-78.8500454,,,Provincial,,,,,,,,
ODI ,Shirley Lake Dam,,,,,,,45.6695095,-78.1023992,,,Provincial,,,,,,,,
ODI ,Canton Dam,,,,,,,44.0003471,-78.3533906,,,Private,,,,,,,,
ODI ,Denbigh Lake Dam,,,,,,,45.1400021,-77.2722076,,,Provincial,,,,,,,,
ODI ,Millenium Park North Catwalk,,,,,,,45.903336,-77.276534,,,Municipal,,,,,,,,
ODI ,Arnprior Weir,,,,,,,45.4352232,-76.3505717,,,Private,,,,,,,,
ODI ,,,,,,,,44.9790233,-78.5307658,,,Private,,,,,,,,
ODI ,Jancal Dam,,,,,,,44.2332844,-80.828824,,,Private,,,,,,,,
ODI ,Martin Lake Dam,,,,,,,45.3667,-79.8321,,,Private,,,,,,,,
ODI ,CPR Trestle Dam,,,,,,,45.3410167,-80.0327833,,,Municipal,,,,,,,,
ODI ,Spencerville Dam,,,,,,,44.841289,-75.5444887,,,Private,,,,,,,,
ODI ,Delisle River Stream Gauge Weir,,,,,,,45.3269812,-74.6434596,,,Private,,,,,,,,
ODI ,Matthias Falls Dam,,,,,,,44.9941588,-79.2017599,,,Private,,,,,,,,
ODI ,Steven Creek Trib:30307,,,,,,,45.0430151,-75.8148591,,,Private,,,,,,,,
ODI ,Mazinaw Lake Dam,,,,,,,44.8522664,-77.1707461,,,Conservation Authority,,,,,,,,
ODI ,Big Gull Lake Dam,,,,,,,44.8730223,-76.8656459,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.204746,-77.393453,,,Conservation Authority,,,,,,,,
ODI ,Thirteen Island Lake Dam,,,,,,,44.5259974,-76.6389876,,,Conservation Authority,,,,,,,,
ODI ,Black River Trib:14047,,,,,,,44.6388591,-77.4696022,,,Private,,,,,,,,
ODI ,Skootamatta River Trib:14069,,,,,,,44.5517127,-77.3357879,,,Private,,,,,,,,
ODI ,,,,,,,,46.6769089,-82.7646453,,,Private,,,,,,,,
ODI ,,,,,,,,46.4056846,-82.6147422,,,Private,,,,,,,,
ODI ,Bird's Mill Dam,,,,,,,45.03995,-79.3069,,,Municipal,,,,,,,,
ODI ,Wolseley River Dam,,,,,,,46.1585557,-80.4208973,,,Private,,,,,,,,
ODI ,Maple Hill Dam,,,,,,,44.142973,-81.068721,,,Private,,,,,,,,
ODI ,Casselman Weir,,,,,,,45.3185523,-75.0926646,,,Private,,,,,,,,
ODI ,Forest Lake Dam,,,,,,,49.9575628,-93.6115089,,,Provincial,,,,,,,,
ODI ,Auxiliary Rawn Tunnel,,,,,,,48.7895268,-91.5409812,,,Provincial,,,,,,,,
ODI ,Manitou River Dam,,,,,,,49.0506425,-93.3086891,,,Provincial,,,,,,,,
ODI ,Sphene Lake Dam,,,,,,,48.9736299,-93.3385792,,,Provincial,,,,,,,,
ODI ,Snowshoe Rapids Dam,,,,,,,50.9060521,-93.5181356,,,Provincial,,,,,,,,
ODI ,McGraw Falls Dam,,,,,,,48.5447697,-89.9237772,,,Provincial,,,,,,,,
ODI ,Dam FB-1,,,,,,,48.831167,-91.594504,,,Private,,,,,,,,
ODI ,,,,,,,,48.9803118,-93.3383348,,,Private,,,,,,,,
ODI ,Fanshawe Dam,,,,,,,43.041507,-81.182306,,,Private,,,,,,,,
ODI ,,,,,,,,48.3876108,-89.2801908,,,Private,,,,,,,,
ODI ,Deer Creek Dam,,,,,,,42.6976754,-80.5932976,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,42.8679168,-80.2311663,,,Private,,,,,,,,
ODI ,Pine River Provincial Fishing,,,,,,,44.16666,-80.15535,,,Private,,,,,,,,
ODI ,Sheldon Creek:7766,,,,,,,44.08327,-80.08686,,,Private,,,,,,,,
ODI ,Matheson Creek Tributary:8356,,,,,,,44.51406,-79.72106,,,Private,,,,,,,,
ODI ,635138-1 Hwy 10 Mono,,,,,,,44.0377422,-80.1284535,,,Private,,,,,,,,
ODI ,,,,,,,,44.111771,-79.327051,,,Private,,,,,,,,
ODI ,,,,,,,,44.344168,-79.069392,,,Private,,,,,,,,
ODI ,Cavan Creek:12349,,,,,,,44.2082,-78.4292,,,Private,,,,,,,,
ODI ,Indian River Trib:30354,,,,,,,44.3605,-78.1105,,,Private,,,,,,,,
ODI ,,,,,,,,43.9943749,-77.5218668,,,Private,,,,,,,,
ODI ,,,,,,,,43.8568233,-77.1294025,,,Private,,,,,,,,
ODI ,,,,,,,,44.4706271,-76.3024078,,,Private,,,,,,,,
ODI ,GSCA064 (BERFORD LAKE DAM (GSCA)),,,,,,,44.8089721,-81.1925092,,,Conservation Authority,,,,,,,,
ODI ,GSCA089,,,,,,,44.2962913,-80.4578941,,,Private,,,,,,,,
ODI ,,,,,,,,43.7937964,-80.0109437,,,Conservation Authority,,,,,,,,
ODI ,East Credit Dam,,,,,,,43.8213074,-79.9166657,,,Private,,,,,,,,
ODI ,Campbellville Pond,,,,,,,43.4975476,-79.9692612,,,Private,,,,,,,,
ODI ,,,,,,,,43.0703486,-79.0655245,,,Private,,,,,,,,
ODI ,Woodstock PUC Dam,,,,,,,43.0917,-80.73645,,,Private,,,,,,,,
ODI ,ABCA104,,,,,,,43.1693882,-81.6802559,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,42.6458312,-80.7329462,,,Private,,,,,,,,
ODI ,,,,,,,,42.6899886,-80.8073951,,,Private,,,,,,,,
ODI ,KCCA016 Union Pond Dam,,,,,,,42.7074803,-81.197554,,,Private,,,,,,,,
ODI ,SVCA028,,,,,,,44.0020043,-81.2993336,,,Private,,,,,,,,
ODI ,SVCA010,,,,,,,44.3244787,-81.0019063,,,Private,,,,,,,,
ODI ,Aberdeen Dam,,,,,,,44.2137107,-80.8614146,,,Private,,,,,,,,
ODI ,Fraser GS Dam,,,,,,,45.3598246,-76.4933244,,,Private,,,,,,,,
ODI ,,,,,,,,43.2889871,-80.1206114,,,Private,,,,,,,,
ODI ,,,,,,,,43.1968,-80.3827,,,Private,,,,,,,,
ODI ,Stewart Lake Dam (Kenora),,,,,,,50.2672847,-93.8303135,,,Provincial,,,,,,,,
ODI ,SH 141 Dam,,,,,,,48.821487,-91.628178,,,Provincial,,,,,,,,
ODI ,,,,,,,,49.1872767,-91.1751686,,,Private,,,,,,,,
ODI ,Lind Dam,,,,,,,44.2261093,-80.8352177,,,Private,,,,,,,,
ODI ,,,,,,,,48.826249,-87.2643652,,,Private,,,,,,,,
ODI ,Lakehead University Dam,,,,,,,48.4208107,-89.2644638,,,Private,,,,,,,,
ODI ,DAM1-5229,,,,,,,46.931728,-80.2957151,,,Private,,,,,,,,
ODI ,Eugenia Lake Dam 7,,,,,,,44.303631,-80.493247,,,Ontario Power Generation,,,,,,,,
ODI ,Beeton Creek:7834,,,,,,,43.99437,-79.80682,,,Private,,,,,,,,
ODI ,Nottawasaga River; Upper Tributary:8026,,,,,,,44.02928,-80.0703,,,Private,,,,,,,,
ODI ,Orangeville Reservoir North Dam,,,,,,,43.9413775,-80.091425,,,Private,,,,,,,,
ODI ,Beaverton Dam,,,,,,,44.4303005,-79.155024,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.4957823,-79.4627477,,,Private,,,,,,,,
ODI ,Norwood Dam,,,,,,,44.3875,-77.977,,,Private,,,,,,,,
ODI ,Byersville Creek:7246,,,,,,,44.2834443,-78.3647458,,,Private,,,,,,,,
ODI ,,,,,,,,44.4802809,-76.991112,,,Private,,,,,,,,
ODI ,Milltown Dam,,,,,,,44.2080578,-77.2090721,,,Private,,,,,,,,
ODI ,,,,,,,,44.563623,-76.291209,,,Federal,,,,,,,,
ODI ,Hurdville Dam,,,,,,,45.4412,-79.9212,,,Private,,,,,,,,
ODI ,GSCA043,,,,,,,44.4245007,-80.9208797,,,Private,,,,,,,,
ODI ,"GSCA015A (SKINNER'S MARSH DAM ""A"")",,,,,,,44.6391365,-81.1081221,,,Conservation Authority,,,,,,,,
ODI ,Lake Scugog Tributary 1,,,,,,,44.102372,-78.875764,,,Private,,,,,,,,
ODI ,Hilton Falls Dam,,,,,,,43.508498,-79.962475,,,Conservation Authority,,,,,,,,
ODI ,3.2KM ABOVE DUNDAS,,,,,,,43.2763,-79.981,,,Private,,,,,,,,
ODI ,Centreville Conservation Area Dam,,,,,,,43.055089,-80.858565,,,Private,,,,,,,,
ODI ,Shakespeare Conservation Area Dam,,,,,,,43.380075,-80.834398,,,Private,,,,,,,,
ODI ,Sawmill Creek Golf Club Dam,,,,,,,43.0394367,-82.1676209,,,Private,,,,,,,,
ODI ,,,,,,,,42.966585,-81.662258,,,Private,,,,,,,,
ODI ,PUC (Simcoe) Dam 2,,,,,,,42.8403006,-80.3208416,,,Municipal,,,,,,,,
ODI ,Sharon Creek Dam,,,,,,,42.885,-81.4012,,,Conservation Authority,,,,,,,,
ODI ,St. Ola Lake Dam,,,,,,,44.8570013,-77.6029859,,,Provincial,,,,,,,,
ODI ,Wren Lake Dam,,,,,,,45.1789066,-78.8698072,,,Provincial,,,,,,,,
ODI ,Wasdell Falls Dam,,,,,,,44.7810268,-79.2932881,,,Provincial,,,,,,,,
ODI ,Axe Creek (Yearly Creek) Dam,,,,,,,45.3776276,-79.4427041,,,Provincial,,,,,,,,
ODI ,Harris Lake Dam (Spillway #1),,,,,,,45.6903482,-80.4036669,,,Provincial,,,,,,,,
ODI ,Stewart Lake Dam (Parry Sound),,,,,,,45.149853,-79.7696244,,,Provincial,,,,,,,,
ODI ,Doe Lake Dam,,,,,,,45.6097167,-79.3766263,,,Provincial,,,,,,,,
ODI ,Raven Lake Power Dam,,,,,,,48.0209874,-79.5822779,,,Provincial,,,,,,,,
ODI ,Broadwell Lake Dam,,,,,,,45.9965753,-79.9130854,,,Provincial,,,,,,,,
ODI ,Rawhide Lake Dam,,,,,,,46.6554807,-82.6747732,,,Provincial,,,,,,,,
ODI ,Upper Island Lake Dam,,,,,,,46.6691212,-84.2592641,,,Provincial,,,,,,,,
ODI ,Three Narrows North Dam,,,,,,,46.0639784,-81.4807905,,,Provincial,,,,,,,,
ODI ,Whitewater Lake (Jutras) Dam,,,,,,,46.5123382,-81.2392779,,,Provincial,,,,,,,,
ODI ,Rufus Lake Dam,,,,,,,49.1907495,-83.0554016,,,Provincial,,,,,,,,
ODI ,Duncan Lake Dam,,,,,,,47.6509087,-80.9545979,,,Provincial,,,,,,,,
ODI ,DAM-O/F-8158,,,,,,,48.0556968,-79.8624845,,,Private,,,,,,,,
ODI ,Lower Baxter Creek:30599,,,,,,,44.1697,-78.3759,,,Private,,,,,,,,
ODI ,Warkworth Dam,,,,,,,44.2023084,-77.8886881,,,Private,,,,,,,,
ODI ,SVCA128 (Upper Durham Dam),,,,,,,44.1790804,-80.8087513,,,Conservation Authority,,,,,,,,
ODI ,SVCA047,,,,,,,44.1428474,-81.0674906,,,Private,,,,,,,,
ODI ,SVCA059,,,,,,,44.0601229,-80.7582439,,,Private,,,,,,,,
ODI ,SVCA039,,,,,,,44.1302103,-81.142115,,,Municipal,,,,,,,,
ODI ,Wellington Street Dam,,,,,,,43.5362551,-80.2478115,,,Conservation Authority,,,,,,,,
ODI ,Cedar Valley Reservoir,,,,,,,43.7694366,-80.160104,,,Private,,,,,,,,
ODI ,Lot 25; Concession 5 Hamilton City of Hamilton,,,,,,,43.163905,-80.0629244,,,Private,,,,,,,,
ODI ,Jackman Road Weir,,,,,,,43.9213217,-78.7020162,,,Private,,,,,,,,
ODI ,,,,,,,,44.020818,-78.825747,,,Private,,,,,,,,
ODI ,BOLTON,,,,,,,43.882264,-79.736284,,,Private,,,,,,,,
ODI ,East Humber River:40981,,,,,,,43.9284187,-79.6013142,,,Private,,,,,,,,
ODI ,Lot 9 / Con 36,,,,,,,43.7041929,-81.5405559,,,Private,,,,,,,,
ODI ,Hunt Club,,,,,,,42.03233,-83.04736,,,Private,,,,,,,,
ODI ,Orono Wilmot Creek Dam,,,,,,,43.98636,-78.6431034,,,Provincial,,,,,,,,
ODI ,Gin Creek Dam,,,,,,,45.0635591,-77.542525,,,Provincial,,,,,,,,
ODI ,Loon Call Lake Dam,,,,,,,44.74322,-78.1413178,,,Provincial,,,,,,,,
ODI ,Six Mile Lake Dam,,,,,,,44.8922997,-79.6974311,,,Private,,,,,,,,
ODI ,Wild Fire Dam,,,,,,,44.64565,-79.9113167,,,Private,,,,,,,,
ODI ,,,,,,,,44.7977547,-76.0431653,,,Private,,,,,,,,
ODI ,Kings Creek:30320,,,,,,,45.0982044,-75.9259519,,,Private,,,,,,,,
ODI ,Pinery Road:30339,,,,,,,44.9900075,-76.0063488,,,Private,,,,,,,,
ODI ,Little Clyde River:7529,,,,,,,45.053504,-76.5401407,,,Private,,,,,,,,
ODI ,Almonte Upper Falls,,,,,,,45.2268249,-76.1960275,,,Private,,,,,,,,
ODI ,,,,,,,,44.173001,-77.382592,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.3714188,-76.7710965,,,Private,,,,,,,,
ODI ,,,,,,,,44.5608936,-76.7758036,,,Private,,,,,,,,
ODI ,,,,,,,,44.4756205,-76.7613049,,,Private,,,,,,,,
ODI ,Red Rock Falls Generating Station,,,,,,,46.3154231,-83.2907276,,,Private,,,,,,,,
ODI ,,,,,,,,46.4476275,-83.8721548,,,Private,,,,,,,,
ODI ,Nairn Falls GS,,,,,,,46.3445345,-81.5731614,,,Private,,,,,,,,
ODI ,DAM-02-00052,,,,,,,48.3401696,-81.0020458,,,Private,,,,,,,,
ODI ,TWIN FALLS,,,,,,,49.1898096,-86.1171421,,,Private,,,,,,,,
ODI ,Feather Lake Earth Dam,,,,,,,49.0074953,-93.719349,,,Provincial,,,,,,,,
ODI ,West Arm Dam #2,,,,,,,48.7692971,-91.6694085,,,Provincial,,,,,,,,
ODI ,Blindfold Lake Dam,,,,,,,49.6626282,-94.294067,,,Provincial,,,,,,,,
ODI ,Feather Lake Concrete Dam,,,,,,,49.0072565,-93.7247846,,,Provincial,,,,,,,,
ODI ,KENORA,,,,,,,49.7725304,-94.5035241,,,Private,,,,,,,,
ODI ,Lisle Creek Tributary:7889,,,,,,,44.24022,-80.11362,,,Private,,,,,,,,
ODI ,Mad River Tributary:7780,,,,,,,44.26993,-80.0872,,,Private,,,,,,,,
ODI ,Pine River Tributary:7903,,,,,,,44.23109,-80.01447,,,Private,,,,,,,,
ODI ,,,,,,,,44.25674,-80.217183,,,Private,,,,,,,,
ODI ,Nottawasaga River; Upper Tributary:4973,,,,,,,44.068529,-79.955539,,,Private,,,,,,,,
ODI ,Cannington Mill Pond Dam,,,,,,,44.345528,-79.037562,,,Private,,,,,,,,
ODI ,Pefferlaw Brook:42107,,,,,,,44.2611437,-79.1903866,,,Private,,,,,,,,
ODI ,Skootamata River Dam,,,,,,,44.5493561,-77.3283911,,,Private,,,,,,,,
ODI ,,,,,,,,44.4962798,-77.1822812,,,Private,,,,,,,,
ODI ,Centre Lake Dam,,,,,,,44.5904639,-75.8631583,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.3895518,-76.3259472,,,Federal,,,,,,,,
ODI ,GSCA016 (RANKIN DAM (GSCA)),,,,,,,44.6917798,-81.2356727,,,Conservation Authority,,,,,,,,
ODI ,GSCA035,,,,,,,44.5950973,-81.1603635,,,Private,,,,,,,,
ODI ,Pearns Creek:7140,,,,,,,44.480796,-78.861598,,,Private,,,,,,,,
ODI ,East Cross Creek / Nestlton,,,,,,,44.138256,-78.779698,,,Private,,,,,,,,
ODI ,,,,,,,,43.7734912,-80.1309182,,,Private,,,,,,,,
ODI ,,,,,,,,43.51142,-79.94251,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,43.0286017,-79.2109261,,,Private,,,,,,,,
ODI ,,,,,,,,43.3464711,-79.8964337,,,Private,,,,,,,,
ODI ,ABCA007,,,,,,,43.5839167,-81.5860524,,,Private,,,,,,,,
ODI ,,,,,,,,42.693408,-82.402068,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,42.6832546,-80.6237341,,,Private,,,,,,,,
ODI ,,,,,,,,42.9264561,-80.6064759,,,Private,,,,,,,,
ODI ,Paudash Lake Dam,,,,,,,44.980652,-77.9734839,,,Provincial,,,,,,,,
ODI ,Sandox Lake Dam,,,,,,,45.2434651,-78.0335638,,,Provincial,,,,,,,,
ODI ,Highway 24 A Dam,,,,,,,43.2298549,-80.3952952,,,Private,,,,,,,,
ODI ,Crowsfoot Road East,,,,,,,43.5685023,-80.3694546,,,Private,,,,,,,,
ODI ,Carruthers Creek:6884,,,,,,,43.913362,-79.025023,,,Private,,,,,,,,
ODI ,West Duffins Creek:6937,,,,,,,44.000466,-79.203184,,,Private,,,,,,,,
ODI ,Don River:42156,,,,,,,43.754658,-79.345191,,,Private,,,,,,,,
ODI ,,,,,,,,43.7412687,-81.2483617,,,Conservation Authority,,,,,,,,
ODI ,Lake Travers (West) Dam,,,,,,,46.033123,-78.0077349,,,Provincial,,,,,,,,
ODI ,Opeongo Dam,,,,,,,45.6984957,-78.2745258,,,Provincial,,,,,,,,
ODI ,St. Williams Nursery Dam,,,,,,,42.6947683,-80.4509679,,,Provincial,,,,,,,,
ODI ,Bottle Creek Dam,,,,,,,44.7491892,-78.3072277,,,Provincial,,,,,,,,
ODI ,Reid's Lake Dam,,,,,,,45.4318339,-76.7398303,,,Private,,,,,,,,
ODI ,Brennan Lake Dam,,,,,,,45.902265,-77.305212,,,Federal,,,,,,,,
ODI ,Big Hawk Lake Dam & Log Chute,,,,,,,45.1425204,-78.742884,,,Federal,,,,,,,,
ODI ,,,,,,,,45.0472725,-78.5068742,,,Private,,,,,,,,
ODI ,Horn Lake Dam,,,,,,,45.4023,-79.6101,,,Private,,,,,,,,
ODI ,,,,,,,,45.1012469,-75.2261158,,,Private,,,,,,,,
ODI ,Millpond Dam,,,,,,,44.9471108,-75.0680353,,,Federal,,,,,,,,
ODI ,,,,,,,,44.8843877,-76.157468,,,Private,,,,,,,,
ODI ,Carleton Place Dam,,,,,,,45.1414775,-76.1462575,,,Conservation Authority,,,,,,,,
ODI ,Mississagagon Lake Dam,,,,,,,44.8872729,-77.0322585,,,Conservation Authority,,,,,,,,
